created_at,repo,actor,sha,coauthor_ai,selfadmit_phrase,ai_agent,message
2025-06-02T15:13:36Z,Gervi-Hera-Vitr/sindri-labs,CaptainLugaru,9a5040a9a21f7fa55192b693500b3b5437300013,True,False,False,Update dependency gradle to v8.14.1 (#319)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com> Co-authored-by: Captain Lugaru <72951616+CaptainLugaru@users.noreply.github.
2025-06-02T15:13:37Z,helm/chart-releaser,cpanato,b5864748e09bea42b88f7e12d2e4ec9910300de6,True,False,False,Bump helm.sh/helm/v3 from 3.18.1 to 3.18.2 in the gomod group (#523)  Bumps the gomod group with 1 update: [helm.sh/helm/v3](https://github.com/helm/helm).   Updates `helm.sh/helm/v3` from 3.18.1 to 3
2025-06-02T15:13:39Z,spring-projects/spring-integration,artembilan,d4370eab1b42e5239cfaa170613fc42eb8be945a,True,False,False,Bump the development-dependencies group with 2 updates (#10067)  Bumps the development-dependencies group with 2 updates: [org.postgresql:postgresql](https://github.com/pgjdbc/pgjdbc) and [org.hiberna
2025-06-02T15:13:40Z,viduni94/kibana,viduni94,81d6713c5d8bc17b9ff4eb19c442ee77abe3c41c,True,True,False,Update docker.elastic.co/wolfi/chainguard-base:latest Docker digest to 9ccddc0 (main) (#221695)  This PR contains the following updates:  | Package | Update | Change | |---|---|---| | docker.elastic.c
2025-06-02T15:13:40Z,viduni94/kibana,viduni94,088e80ac27542fb39e6f660640213d34a831d2d2,True,True,False,Update docker.elastic.co/wolfi/chainguard-base-fips:latest Docker digest to 464821c (main) (#221694)  This PR contains the following updates:  | Package | Update | Change | |---|---|---| | docker.elas
2025-06-02T15:13:40Z,viduni94/kibana,viduni94,0794030590e7489d0bda81b25beddd4713457d25,False,True,False,[ES|QL] Add support for `RRF`  (#221349)  ## Summary  Part of https://github.com/elastic/kibana/issues/215092  ## Considerations ### `RRF` may change in the future @ioanatia has stated that the comman
2025-06-02T15:13:56Z,valterosa/crm-gestor,valterosa,fa7f8ce54a71bc2de40064836fb04b12d8d7cac9,True,False,False,Update src/lib/crypto.ts  Co-authored-by: codacy-production[bot] <61871480+codacy-production[bot]@users.noreply.github.com>
2025-06-02T15:14:03Z,spring-projects/spring-integration,artembilan,c76da5835c54f8c479f8e1579cbab51d1c1b9693,True,False,False,Bump org.apache.groovy:groovy-bom from 4.0.26 to 4.0.27 (#10068)  Bumps [org.apache.groovy:groovy-bom](https://github.com/apache/groovy) from 4.0.26 to 4.0.27. - [Commits](https://github.com/apache/gr
2025-06-02T15:14:04Z,Gervi-Hera-Vitr/sindri-labs,CaptainLugaru,686c9dc4af64ff65b8cf8f0d0ed64350ceff9b87,True,False,False,"Update dependency base64 to ""~> 0.3.0"" (#321)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com> Co-authored-by: Captain Lugaru <72951616+CaptainLugaru@users.noreply.gith"
2025-06-02T15:14:04Z,valterosa/crm-gestor,valterosa,cd25b6aaff844873579d534eb25e39b78406eb96,True,False,False,Update src/lib/crypto.ts  Co-authored-by: codacy-production[bot] <61871480+codacy-production[bot]@users.noreply.github.com>
2025-06-02T15:14:04Z,salesforce/tough-cookie,wjhsf,af71e5c5e8d6f97d233f300cc22fa61d984043e3,True,False,False,Bump the dev-dependencies group with 12 updates (#525)  Bumps the dev-dependencies group with 12 updates:  | Package | From | To | | --- | --- | --- | | [@eslint/js](https://github.com/eslint/eslint/t
2025-06-02T15:14:08Z,ahal/shipit,ahal,15e00e7536af172ba7672e6c08de99ff0935e59f,True,False,False,chore(api): bump the deps group in /api with 2 updates (#1663)  Bumps the deps group in /api with 2 updates: [taskcluster](https://github.com/taskcluster/taskcluster) and [tomli](https://github.com/hu
2025-06-02T15:14:08Z,ahal/shipit,ahal,cb43f6f9b01d26188996456a08d08b5ba8a677af,True,False,False,chore(api): bump taskcluster from 83.10.0 to 84.0.0 in /api (#1672)  Bumps [taskcluster](https://github.com/taskcluster/taskcluster) from 83.10.0 to 84.0.0. - [Release notes](https://github.com/taskcl
2025-06-02T15:14:08Z,ahal/shipit,ahal,981e4db28869cff75d7ed7b8e8d4f525e16b2c03,True,False,False,chore(api): bump the deps group across 1 directory with 6 updates (#1673)  --- updated-dependencies: - dependency-name: sentry-sdk   dependency-version: 2.29.1   dependency-type: direct:production   u
2025-06-02T15:14:08Z,ahal/shipit,ahal,c86166b891accce050154af028639dbc13a21475,True,False,False,chore(api): bump the pip group in /api with 2 updates (#1669)  Bumps the pip group in /api with 2 updates: [flask-cors](https://github.com/corydolphin/flask-cors) and [cryptography](https://github.com
2025-06-02T15:14:08Z,ahal/shipit,ahal,8d17910e9cb8f6cb1d61ae4ad90706e64c519c61,True,False,False,chore(api): bump setuptools in /api in the pip group (#1675)  Bumps the pip group in /api with 1 update: [setuptools](https://github.com/pypa/setuptools).   Updates `setuptools` from 75.1.0 to 78.1.1 
2025-06-02T15:14:09Z,ahal/shipit,ahal,98b46a3b271ce499a92fabee69db360bd8af8037,True,False,False,chore(api): bump the deps group in /api with 6 updates (#1679)  --- updated-dependencies: - dependency-name: aiohttp   dependency-version: 3.12.6   dependency-type: direct:production   update-type: ve
2025-06-02T15:14:10Z,webdriverio/vscode-webdriverio,dependabot[bot],4a4063db3ce9000f1fef8e8091f18f3c5c869d60,True,False,False,chore(deps): bump the patch-deps-updates-main group with 5 updates (#39)  Bumps the patch-deps-updates-main group with 5 updates:  | Package | From | To | | --- | --- | --- | | [@types/node](https://g
2025-06-02T15:14:15Z,vprusso/toqito,purva-thakre,8003c5b47f92cd32b8a52ea56f2ac6638754a2ce,True,False,False,chore(deps-dev): bump ipython from 8.36.0 to 8.37.0 (#1240)  Bumps [ipython](https://github.com/ipython/ipython) from 8.36.0 to 8.37.0. - [Release notes](https://github.com/ipython/ipython/releases) -
2025-06-02T15:14:17Z,primer/react,joshblack,91b3c7177e2e5a7d7a9b37d62680d0cf3f1a12f9,True,False,False,fix(DataTable): fix page number bug (#6125)  Co-authored-by: Hector Garcia <hectahertz@users.noreply.github.com> Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
2025-06-02T15:14:17Z,primer/react,joshblack,33b6bf19503d41efeff7654ca04873699a0f43c8,True,False,False,fix(Stack): correctly forward a Ref (#6111)  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com> Co-authored-by: Josh Black <joshblack@github.com>
2025-06-02T15:14:17Z,primer/react,joshblack,bb960fde5407d9df48e21cf307e7856ff6f759ce,True,False,False,chore: update storybook config to work with local dev (#6142)  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
2025-06-02T15:14:17Z,primer/react,joshblack,3325ad6d6b4624f6318d064bef589c4e82c47deb,True,False,False,Add disableFullscreenOnNarrow prop to SelectPanel for opt-out of fullscreen behavior (#6138)  Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com> Co-authored-by: franci
2025-06-02T15:14:24Z,jmertic/lfx-landscape-tools,jmertic,1629064c8462329cbce697018292660dd573b4bc,True,False,False,Bump ossf/scorecard-action from 2.4.1 to 2.4.2 in the all group (#165)  Bumps the all group with 1 update: [ossf/scorecard-action](https://github.com/ossf/scorecard-action).  Updates `ossf/scorecard-a
2025-06-02T15:14:25Z,lcf-fernandes/Live06_06,lcf-fernandes,9a5a2202c68cf5856e7ff2cbd4023d6ee703cefe,False,True,False,Commit generated by Flaxboll.
2025-06-02T15:14:27Z,salesforce/tough-cookie,wjhsf,af71e5c5e8d6f97d233f300cc22fa61d984043e3,True,False,False,Bump the dev-dependencies group with 12 updates (#525)  Bumps the dev-dependencies group with 12 updates:  | Package | From | To | | --- | --- | --- | | [@eslint/js](https://github.com/eslint/eslint/t
2025-06-02T15:14:39Z,breezy-team/fastbencode,github-actions[bot],6e7ae16c169bfadf9d5ae995c8f9bc00797247e2,True,False,False,Bump ruff from 0.11.11 to 0.11.12 (#111)  Bumps [ruff](https://github.com/astral-sh/ruff) from 0.11.11 to 0.11.12. - [Release notes](https://github.com/astral-sh/ruff/releases) - [Changelog](https://g
2025-06-02T15:14:39Z,kroescontrol/kroescontrol-docs,skroes,8f4ed8d542925825ca71864b38046ad5564c55f6,True,True,False,Fase 2: Directory Obfuscation - 220 bestanden hernoemd naar 3+3 systeem  DOCS-INTERNAL (int-prefix): - beveiliging → intssl - budgetten → intcfo - faq → intzen - historisch → intold - mrgreen → inteco
2025-06-02T15:14:39Z,kroescontrol/kroescontrol-docs,skroes,cc92ad5ae683ab4cae7c02fc399a441db227e762,True,True,False,Fix: Verwijder obsolete _category_.json die build error veroorzaakte  Removed docs-internal/intdmo/_category_.json met oude 'voorbeeld1/index' verwijzing. Added slug to intdmo/index.md voor correcte U
2025-06-02T15:14:42Z,googleapis/google-cloud-python,ohmayr,fca56e31288650fb0645ed5d83110ea4fb97f4ba,True,False,False,feat: [google-apps-events-subscriptions] Enable client libraries generation of v1beta for Workspace Events API (#13960)  BEGIN_COMMIT_OVERRIDE feat: Enable client libraries generation of v1beta for Wo
2025-06-02T15:14:44Z,GSD22-MC/sme-streamline-marketing,GSD22-MC,25aa68dfa12fe861ff7773d24f3c588216b0be11,True,True,False,Create working visual site builder without JSX  - Create new /build-site page that works without JSX syntax - Simplify component selection steps (6-20) temporarily - Use pure HTML and vanilla JavaScri
2025-06-02T15:14:48Z,paperless-ngx/paperless-ngx,dependabot[bot],d7b2e002ce8abcf68fd5e3346193bc624458ea24,True,False,False,docker(deps): bump astral-sh/uv (#10084)  Bumps [astral-sh/uv](https://github.com/astral-sh/uv) from 0.7.8-python3.12-bookworm-slim to 0.7.9-python3.12-bookworm-slim. - [Release notes](https://github.
2025-06-02T15:14:48Z,mdlew/cf-workers-status-page-typescript,dependabot[bot],6f3659b23394f21c61af05bc04497b590f216df2,True,False,False,build(deps-dev): bump unplugin-auto-import from 0.17.8 to 19.3.0 (#375)  Bumps [unplugin-auto-import](https://github.com/unplugin/unplugin-auto-import) from 0.17.8 to 19.3.0. - [Release notes](https:/
2025-06-02T15:14:52Z,scikit-plots/scikit-plots,celik-muhammed,f33cdb7ca74450683a4537c18493894494a2b4e2,True,False,False,Potential fix for code scanning alert no. 15: Clear-text logging of sensitive information  Co-authored-by: Copilot Autofix powered by AI <62310815+github-advanced-security[bot]@users.noreply.github.co
2025-06-02T15:14:53Z,GaspardCulis/robot-rumble-rs,GaspardCulis,65f27d54953cb78af773fc1a2cce96bc7623d2ec,True,False,False,chore(gravity): Fix typo in comment  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
2025-06-02T15:14:53Z,omec-project/amf,dependabot[bot],868d45196379bf50fc9aa1d58d328929d34ee456,True,False,False,chore(deps): bump github.com/omec-project/util from 1.3.0 to 1.3.2 (#459)  Bumps [github.com/omec-project/util](https://github.com/omec-project/util) from 1.3.0 to 1.3.2. - [Release notes](https://git
2025-06-02T15:14:55Z,rafiandria23/tictag-test,renovate[bot],8ae35b6c2394cae53f292712e91e2439c7b20b3a,True,False,False,fix(deps): update dependency zod to v3.25.48 (#779)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:14:56Z,GoogleCloudPlatform/cloud-foundation-toolkit,cloud-foundation-bot,fef717404e7ba36d9655502bba76346aa3f26ee3,True,False,False,chore(release-please): release module-swapper 0.4.15 (#2930)  Co-authored-by: release-please[bot] <55107282+release-please[bot]@users.noreply.github.com>
2025-06-02T15:14:59Z,NHSDigital/electronic-prescription-service-api,eps-autoapprove-dependabot[bot],978b2938c50ed6f79705d04dac83680a162e981c,True,False,False,Upgrade: [dependabot] - bump @babel/core from 7.27.3 to 7.27.4 (#3541)  Bumps [@babel/core](https://github.com/babel/babel/tree/HEAD/packages/babel-core) from 7.27.3 to 7.27.4. <details> <summary>Rele
2025-06-02T15:14:59Z,mdlew/cf-workers-status-page-typescript,dependabot[bot],b42c389ee88c892c8563a12e85fb4339ab98d614,True,False,False,build(deps): bump @floating-ui/react from 0.26.28 to 0.27.11 (#373)  Bumps [@floating-ui/react](https://github.com/floating-ui/floating-ui/tree/HEAD/packages/react) from 0.26.28 to 0.27.11. - [Release
2025-06-02T15:14:59Z,mdlew/cf-workers-status-page-typescript,dependabot[bot],6f3659b23394f21c61af05bc04497b590f216df2,True,False,False,build(deps-dev): bump unplugin-auto-import from 0.17.8 to 19.3.0 (#375)  Bumps [unplugin-auto-import](https://github.com/unplugin/unplugin-auto-import) from 0.17.8 to 19.3.0. - [Release notes](https:/
2025-06-02T15:15:00Z,MichelLosier/kibana,MichelLosier,f00e57e66edf21e4b41ebed9eff4c202860fbde0,False,True,False,[api-docs] 2025-05-29 Daily api_docs build (#221876)  Generated by https://buildkite.com/elastic/kibana-api-docs-daily/builds/1087
2025-06-02T15:15:02Z,IgorGanapolsky/agent-web-scraper,IgorGanapolsky,f0d2a741a3d9b2a534cb6353cfa76a37b012b202,True,True,False,"Improve GitHub Pages styling with professional design  Update styles.css with modern layout, proper spacing, visual hierarchy, and responsive design elements to meet 2025 trust-building standards.  🤖 "
2025-06-02T15:15:05Z,msplke/racjkuat.org,renovate[bot],541f9646a4dac3f734b91ce6bd4192532dbd5272,True,False,False,fix(deps): update dependency zod to ^3.25.48 (#894)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:15:06Z,renovate-bot/GoogleCloudPlatform-_-cloud-foundation-toolkit,renovate-bot,fef717404e7ba36d9655502bba76346aa3f26ee3,True,False,False,chore(release-please): release module-swapper 0.4.15 (#2930)  Co-authored-by: release-please[bot] <55107282+release-please[bot]@users.noreply.github.com>
2025-06-02T15:15:15Z,mikesprague/bigred-link,github-actions[bot],76a5f877938767dff6fb09cd902cbd82af69107b,True,False,False,chore(deps-dev): bump vercel from 42.2.0 to 42.3.0 (#1210)  Bumps [vercel](https://github.com/vercel/vercel/tree/HEAD/packages/cli) from 42.2.0 to 42.3.0. - [Release notes](https://github.com/vercel/v
2025-06-02T15:15:19Z,open-meteo/open-meteo-website,vincvdwal,8b3e1b14f3f977a2f16be9c589f366144111a362,True,False,False,fix: bump eslint from 9.27.0 to 9.28.0 in the eslint group (#648)  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.co
2025-06-02T15:15:20Z,paulpham157/vercel-ai,imgbot[bot],8fd57a40e949d745e86407a39ed0c87344d30c56,True,False,False,"Version Packages (#6423)  This PR was opened by the [Changesets release](https://github.com/changesets/action) GitHub action. When you're ready to do a release, you can merge this and the packages wil"
2025-06-02T15:15:20Z,paulpham157/vercel-ai,imgbot[bot],5fef22aa62c5033f418195876a34e721fffb2576,True,False,False,Version Packages (#6431)  # Releases ## @ai-sdk/anthropic@1.2.12  ### Patch Changes  -   f64f4f0: feat (providers/anthropic): add claude v4 models  ## @ai-sdk/google-vertex@2.2.23  ### Patch Changes  
2025-06-02T15:15:20Z,paulpham157/vercel-ai,imgbot[bot],f6d6f13b59111aaef19a5612ffc49dc566b4d59d,True,False,False,Version Packages (#6551)  # Releases ## @ai-sdk/fal@0.1.12  ### Patch Changes  -   2e6e5d3: feat (@ai-sdk/fal): support new Flux Kontext models  Co-authored-by: github-actions[bot] <41898282+github-ac
2025-06-02T15:15:21Z,posix4e/TrysteroSwift,posix4e,a7a7169c89cd81aee24543c4681f93b46c2e0bcb,True,True,False,"Consolidate all test infrastructure into single test.js file  - Combine relay, chat client, and test runner into unified test.js - Delete redundant files (chat.js, test-relay.js, test-runner.js, run-t"
2025-06-02T15:15:25Z,PennyLaneAI/pennylane,astralcai,5f633e21a039a4637b52a8dd7592c3e5fd224963,True,False,False,Update test durations (#7481)  Automatic update of test duration files  ---------  Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com> Co-authored-by: Yushao Ch
2025-06-02T15:15:25Z,PennyLaneAI/pennylane,astralcai,c76f9b3aa2abc1c5c2116d66b7ed5722e71d4051,True,False,False,"Update stable dependency files (#7579)  Automatic update of stable requirement files to snapshot valid python environments.  Because bots are not able to trigger CI on their own, please do so by pushi"
2025-06-02T15:15:26Z,open-meteo/open-meteo-website,vincvdwal,689ac477899ec26cbde713abd1658b365c6b22b0,True,False,False,fix: bump bits-ui from 2.3.0 to 2.4.1 (#649)  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
2025-06-02T15:15:33Z,vividus-framework/vividus-test-site,valfirst,2ee6919712ffbebb20de2492b4ed5450b38e7437,True,False,False,Bump com.diffplug.spotless from 7.0.3 to 7.0.4 (#312)  Bumps com.diffplug.spotless from 7.0.3 to 7.0.4.  --- updated-dependencies: - dependency-name: com.diffplug.spotless   dependency-version: 7.0.4 
2025-06-02T15:15:38Z,MRC-Epid-it24/intake24,lukashroch,c20d8e10f8c6292f7fdda0eca245b06cb73a7203,True,False,False,fix(deps): update all non-major dependencies (#344)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:15:39Z,DanSnow/hoarder-pipette,renovate[bot],dfec1671bb16040921ec6167ef38b98b05edb1bb,True,False,False,chore(deps): update dependency zod to v3.25.48 (#499)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:15:43Z,uktrade/ip-filter,dependabot[bot],ee8721d33273fc28bbcd7361a804ddf7efe2b781,True,False,False,deps: bump dbt-copilot-python from 0.2.3 to 1.1.0 (#97)  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com> Co-auth
2025-06-02T15:15:46Z,NASA-PDS/validate,al-niessner,df1ba38b6d3753b5cb06404c3404798958d3b591,True,False,False,Bump software.amazon.awssdk:opensearch from 2.31.50 to 2.31.54 (#1259)  * Bump software.amazon.awssdk:opensearch from 2.31.50 to 2.31.54  Bumps software.amazon.awssdk:opensearch from 2.31.50 to 2.31.5
2025-06-02T15:15:47Z,michelin/ns4kafka,ThomasCAI-mlv,1ce272ec2564e7110b264c77af711c5c64fbc8b3,True,False,False,Bump com.diffplug.spotless from 7.0.3 to 7.0.4 (#571)  Bumps com.diffplug.spotless from 7.0.3 to 7.0.4.  --- updated-dependencies: - dependency-name: com.diffplug.spotless   dependency-version: 7.0.4 
2025-06-02T15:15:53Z,cloudfoundry/app-autoscaler-release,renovate[bot],78a1b3554fd2bec1cf6ff76af4c24041f82353f9,True,False,False,fix(deps): update code.cloudfoundry.org/loggregator-agent-release/src digest to f881745 (#3813)  * fix(deps): update code.cloudfoundry.org/loggregator-agent-release/src digest to f881745  * 🤖🦾🛠️ go mo
2025-06-02T15:16:02Z,Programmiermethoden-CampusMinden/workflows,cagix,1c00f9c92b0609da3b67dd2fcffce7f44453aa2d,True,False,False,Bump org.junit.platform:junit-platform-launcher from 1.12.2 to 1.13.0 (#7)  Bumps [org.junit.platform:junit-platform-launcher](https://github.com/junit-team/junit5) from 1.12.2 to 1.13.0. <details> <s
2025-06-02T15:16:06Z,webgptorg/promptbook,hejny,3963736ca294719b02e669c6d5cdcba420fc713c,False,True,False,🆚 Update `0.95.1` -> `version.ts`  🔼 This commit was automatically generated by map scripts
2025-06-02T15:16:09Z,backstage/community-plugins,backstage-goalie[bot],098b200c8c43d4972b87296828d0da1bf271482d,True,False,False,Update dependency @types/express to v4.17.22 (#4027)  Signed-off-by: Renovate Bot <bot@renovateapp.com> Co-authored-by: backstage-goalie[bot] <97962292+backstage-goalie[bot]@users.noreply.github.com>
2025-06-02T15:16:09Z,backstage/community-plugins,backstage-goalie[bot],98223b1712bfdfb4221d11cf9f7749a5715a4d09,True,False,False,Version Packages (#3965)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>
2025-06-02T15:16:13Z,spnettec/sofa-jraft,spnettec,eda479badbe5436bbb5d2711220c13f89360ad36,True,False,False,feat: only retains request header to reduce memory during replication (#1191)  * feat: only keeps request header to reduce memory in replicator  * chore: adds blank line to the end of file  * fix: tes
2025-06-02T15:16:13Z,hidoo/gulp-project,renovate[bot],ed8ecd0737becd188fd762f2214b403e1331e495,True,False,False,chore(deps): update dependency eslint to v9.28.0 (#1153)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:16:16Z,webgptorg/promptbook,hejny,9c7427bfc4de9e09e8c0695caf9ca139979892c8,False,True,False,🆚🐋 Update `0.95.1` -> `Dockerfile`  🔼 This commit was automatically generated by map scripts
2025-06-02T15:16:19Z,toeverything/affine-workers,renovate[bot],afe52330e269db8a8b2b2e3376575bf0f5c75dd3,False,True,False,chore: bump up all non-major dependencies (#52)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [@cloudflare/workers-
2025-06-02T15:16:19Z,larvit/larvitsession,renovate[bot],c11a6b2c577dfd04d9e392043785ee391253a321,True,False,False,Update all non-major dependencies (#193)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:16:23Z,alexwday/web_research,alexwday,4c3b9349343b865b5a5f598b329e6232b4fbc380,True,True,False,Implement dual fallback strategy for maximum compatibility  Update smart_ssl_test.py with perfect fallback logic:  Known problematic sites (GitHub): - Try urllib3 first (known to work) - Fallback to r
2025-06-02T15:16:29Z,Programmiermethoden-CampusMinden/workflows,cagix,f2157321c994f135930fb8dcd47f31dd2b273c44,True,False,False,Bump com.diffplug.spotless from 7.0.3 to 7.0.4 (#8)  Bumps com.diffplug.spotless from 7.0.3 to 7.0.4.   [![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_
2025-06-02T15:16:29Z,merge-demo/mergequeue,trunk-io[bot],cf867e41a6ef15d82ac8390a5e3bbbef2ba659ad,False,True,False,"asparaginous, epencephalon (#8807)  This pull request was generated by the 'mq' tool  [test] flake rate: 0.1 logical conflict every: 1000 sleep for: 1200s close stale after: 24 hours   [pullrequest] r"
2025-06-02T15:16:40Z,backstage/community-plugins,backstage-goalie[bot],098b200c8c43d4972b87296828d0da1bf271482d,True,False,False,Update dependency @types/express to v4.17.22 (#4027)  Signed-off-by: Renovate Bot <bot@renovateapp.com> Co-authored-by: backstage-goalie[bot] <97962292+backstage-goalie[bot]@users.noreply.github.com>
2025-06-02T15:16:40Z,backstage/community-plugins,backstage-goalie[bot],98223b1712bfdfb4221d11cf9f7749a5715a4d09,True,False,False,Version Packages (#3965)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>
2025-06-02T15:16:41Z,DanSnow/hoarder-pipette,renovate[bot],b7e8fc3162ea2519d7f52fcbda6f114172040197,True,False,False,chore(deps): update dependency react-hook-form to v7.57.0 (#497)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:16:41Z,DanSnow/hoarder-pipette,renovate[bot],dfec1671bb16040921ec6167ef38b98b05edb1bb,True,False,False,chore(deps): update dependency zod to v3.25.48 (#499)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:16:43Z,larvit/larvitsession,renovate[bot],c11a6b2c577dfd04d9e392043785ee391253a321,True,False,False,Update all non-major dependencies (#193)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:16:43Z,mattattratech/FFC_Competition,mattattratech,d4b1e6d8f7da8bb5530da4a215def8a2b9a43361,True,True,False,📱 Add Mobile Responsive Design & Fix Touch Scrolling  - Add responsive CSS breakpoints for tablets (768px) and phones (480px) - Implement adaptive canvas sizing that scales from 400px to 350px on mobi
2025-06-02T15:16:47Z,hidoo/gulp-project,renovate[bot],ed8ecd0737becd188fd762f2214b403e1331e495,True,False,False,chore(deps): update dependency eslint to v9.28.0 (#1153)  Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
2025-06-02T15:16:48Z,dotnet/maui,jsuarezruiz,748171b00cc0e7a904bfc14a4d2df8a441d6287d,True,False,False,Update src/Controls/tests/TestCases.Shared.Tests/UITest.cs  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,9d3d99b757906934887f754ba2cf676d8ee29d57,True,True,False,Update dependency @types/node to v22.15.26 (#23600)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [@types/node](htt
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,ddf0d4d806c97f64f576f6977867b9701c2785eb,True,True,False,Update dependency @types/node to v22.15.27 (#23601)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [@types/node](htt
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,346087c674327197c5503693c955f13134291ba2,True,True,False,Update dependency @types/node to v22.15.28 (#23603)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [@types/node](htt
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,8c0e616e1850df0f40f73ec0770a18f49f29f448,True,True,False,Update dependency @types/node to v22.15.29 (#23605)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [@types/node](htt
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,c8075eeb89af7b50a54c0542c96ca80a20e71ff9,True,True,False,Update dependency sonner to v2.0.4 (#23606)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [sonner](https://sonner.e
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,9b539c2f2b51ca10ec13379d49e9b3a212d1052c,True,True,False,Update dependency react-hook-form to v7.57.0 (#23614)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [react-hook-for
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,32387e7ae4e41b1f9318b9e85e7408602451c244,True,True,False,Update dependency zod to v3.25.47 (#23532)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [zod](https://zod.dev) ([s
2025-06-02T15:16:52Z,TryGhost/Ghost,kevinansfield,51f257f0b1a16444a0faf1fa93af16705a11480e,True,True,False,Update dependency zod to v3.25.48 (#23618)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [zod](https://zod.dev) ([s
2025-06-02T15:16:52Z,renovate-bot/GoogleCloudPlatform-_-cloud-foundation-toolkit,renovate-bot,fef717404e7ba36d9655502bba76346aa3f26ee3,True,False,False,chore(release-please): release module-swapper 0.4.15 (#2930)  Co-authored-by: release-please[bot] <55107282+release-please[bot]@users.noreply.github.com>
2025-06-02T15:16:52Z,backstage/community-plugins,backstage-goalie[bot],098b200c8c43d4972b87296828d0da1bf271482d,True,False,False,Update dependency @types/express to v4.17.22 (#4027)  Signed-off-by: Renovate Bot <bot@renovateapp.com> Co-authored-by: backstage-goalie[bot] <97962292+backstage-goalie[bot]@users.noreply.github.com>
2025-06-02T15:16:52Z,backstage/community-plugins,backstage-goalie[bot],98223b1712bfdfb4221d11cf9f7749a5715a4d09,True,False,False,Version Packages (#3965)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>
2025-06-02T15:16:56Z,NHSDigital/eps-prescription-tracker-ui,kris-szlapa,d32a0bdc8e6a7e373a60137df78796565b9a56af,True,False,False,Upgrade: [dependabot] - bump @aws-sdk/client-secrets-manager from 3.817.0 to 3.821.0 (#955)  Bumps [@aws-sdk/client-secrets-manager](https://github.com/aws/aws-sdk-js-v3/tree/HEAD/clients/client-secre
